GroupHUMAN_GBM_CSC	GroupHUMAN_GBM	GroupHUMAN_HSC	GroupHUMAN_MACROPHAGES	GroupHUMAN_MONOCYTES	GroupHUMAN_GRANULOCYTES	GroupHUMAN_ESC	GroupHUMAN_IPSC	GroupHUMAN_B_CELLS	GroupHUMAN_NEUTROPHILS	GroupHUMAN_T_CELLS	GroupHUMAN_CD4	GroupHUMAN_CD8	GroupHUMAN_NK_CELLS	GroupHUMAN_DENDRITIC_CELLS	GroupHUMAN_DENDRITIC_CELLS_pDC	GroupHUMAN_FIBROBLASTS	GroupHUMAN_ASTROCYTES	GroupHUMAN_OLIGODENDROCYTES	GroupHUMAN_NEURAL_STEM_CELLS	GroupHUMAN_BREAST_CANCER	GroupHUMAN_AML_KASUMI_CELLS	W_1	W_2	W_3	W_4	W_5	W_6	W_7	W_8	W_9	W_10	W_11	W_12	W_13	W_14	W_15	W_16	W_17	W_18	W_19	W_20	W_21	W_22	W_23	W_24	W_25	W_26	W_27	W_28	W_29	W_30	W_31	W_32	W_33	W_34	W_35	W_36	W_37	W_38	W_39	W_40	W_41	W_42	W_43	W_44	W_45	W_46	W_47	W_48	W_49	W_50
SRR1633194	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.375131580133031	-0.279906435481535	-0.329527780314301	-0.0483613082787906	-0.178410707983036	-0.107297463071626	-0.0228352311366002	-0.0523090362312679	0.0370162399030857	0.0124212488840684	0.222888416243058	0.0516542423772651	0.0061717167952591	0.0474094399402491	-0.0516027762826211	0.087326896022569	0.0269558948162222	0.104581166231234	-0.169164955932214	-0.0622994311019464	-0.0387241718495475	-0.398515567299416	-0.288564226216243	-0.216902280233851	-0.00424930950496831	0.12253546928477	-0.114450861431149	0.00990396925127249	0.0644143790016485	0.00807476250079135	-0.047443577091296	0.0151814943522813	-0.0947229628884037	-0.00082935917606277	0.00737100513627554	0.024406515130724	-0.0573588525386841	0.0363684266888609	0.0144737011180859	0.0132517811396302	0.127948555915605	-0.2023952132807	0.029504131750453	-0.178459758305292	-0.0427778815140745	-0.0604174991456553	-0.088120363180749	0.0679367176073393	-0.146143454190434	0.0164661070686339
SRR1633195	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.367551148004395	-0.265693892667163	-0.333582924391873	-0.0371936248804904	-0.162163309862	-0.0812057444257997	-0.0356581477170574	-0.0550756962030661	0.00307518204773203	0.0369807085037441	0.20434281224154	0.0282652486501877	-0.024390542682719	0.0698888881985283	-0.0613560213977461	0.1285732576172	0.0253123049718797	0.115774009189915	-0.19286650916583	-0.0680766310981737	0.00400050478596799	-0.389541902592946	-0.242713497101011	-0.191120594147022	0.001614511931124	0.148654481584932	-0.126224137695409	-0.0127510307011622	0.0973149757322532	0.0129183838290615	-0.0428898887309669	0.0248969483579388	-0.0998516159484812	0.00531003015509099	0.00474162481770317	0.0432400353453406	-0.0750338971848236	0.0412783110459721	0.0219868610691534	0.0258457567693173	0.107542990389746	-0.233190978794638	0.0641838416795328	-0.167578031342179	-0.0673388529414939	-0.0127165767365605	-0.0837666790627165	0.0575851604729871	-0.120834760309583	0.0255208812090266
SRR4095542	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.370462266147507	-0.280527440195968	-0.158060530530719	-0.0809695878714441	-0.07953032881507	-0.000684357785609998	-0.0777108122464816	-0.0523474801836876	0.149181480856656	0.038287986224027	0.280200784890287	-0.0476810180210959	-0.0914013246444911	-0.166064281287048	-0.064034593621088	0.0345899093264799	-0.0950756743032044	-0.0366112247975362	-0.0508731351948601	-0.085896365980566	-0.108150460085902	-0.335996077755911	-0.251116240593453	-0.188102962900437	0.0209579027019254	-0.00662004436946438	-0.00404963333799176	0.00655346513674581	-0.0338828909171741	-0.0258061327051118	-0.0467080890568427	0.00816512826543199	-0.105370105517973	-0.0199425265023623	0.00566530483656897	-0.0224007417580981	-0.0824532417673516	0.0482920548040727	-0.0299569933584562	-0.0290971538259773	0.0938658118413933	-0.0361024489485143	0.0481756797396839	-0.0941838469492643	0.0710365154011578	-0.135749593826862	-0.120189819051705	0.0554906796858372	-0.0257466909055369	-0.0143814633414029
SRR4095543	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.36492963962659	-0.285262863157463	-0.162214555987719	-0.0671980563935535	-0.0844536577296942	0.001530411775301	-0.0818777206255309	-0.0518286532349076	0.144352802460494	0.0443151555837758	0.284196892470548	-0.048833101555286	-0.0730597799836844	-0.166433851721416	-0.0602593227529332	0.0329604551378765	-0.09699622704674	-0.0161656316073376	-0.0659669861486216	-0.0773012888893568	-0.108959495359063	-0.342798790519055	-0.251202035944648	-0.180501577247937	0.0253280395463072	-0.00717853545519837	0.00291978228430602	0.00816765120085839	-0.0440785084635254	-0.0321665477572851	-0.0556286590324886	-0.00301815588905759	-0.0821720224483905	-0.0245138776970752	0.0186201109937888	-0.0277728374597754	-0.0991032607564782	0.0432097618305309	-0.0235246067569742	-0.0236528776775335	0.0783283305598215	-0.0650993988589596	0.0372674008631515	-0.10925259258697	0.0565174695683859	-0.133674194052885	-0.108836415405392	0.0439366335471741	-0.0123305589277972	-0.0312542428769773
SRR4095544	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.374707204125438	-0.266512380970596	-0.12603520739543	-0.0537297725634736	-0.0746306994587052	-0.0412681926895481	-0.0973530825539386	-0.0510784064320114	0.135606071650953	0.0557836652568331	0.25747653315349	-0.0156092404802259	-0.060246810414028	-0.0603086490368193	-0.0558782456233579	0.00800050188503185	-0.0549194080772991	0.0670154268899709	-0.107185287264584	-0.100210779831183	-0.0304837051983088	-0.304479053375728	-0.239859726142076	-0.144536351395094	0.0245371099085453	0.00819346443350125	0.00589628629580146	0.000446113549484678	-0.0322483037048508	-0.0238696524055447	-0.0485908352310035	0.000932630375127925	-0.0970082706875062	-0.019651990925519	0.0109142997500959	-0.0280229315363583	-0.113599758769345	0.0524478980358883	-0.0239359343925305	-0.033646376014295	0.083686909422217	-0.0510262279874603	0.0139650174950987	-0.0860370640889647	0.0372312839775853	-0.143640949549209	-0.107740842415738	0.0296030782430199	-0.0136670596045006	-0.0181631753839918
SRR3141969	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.409998234535388	-0.179017857708147	-0.129307767229848	-0.122211442933958	-0.0141999328654097	-0.148523171019032	-0.0145004479496309	-0.101692074475839	0.00396050885106439	0.0873960779119133	0.14738284683322	-0.0288461796782493	-0.0913411105643682	0.0687343938937968	-0.0555784417541624	0.102278205313056	-0.0062047496825529	0.106319881206095	-0.120990746288742	-0.120898734394116	0.0634596665368789	-0.196381326268182	-0.112900469708793	-0.0633500814292099	-3.76230937424096e-05	0.0365478261982572	-0.0368433238845345	-0.0258139662403973	0.0666945900512427	-0.0158177657600654	0.0190986447157819	0.0660200621428383	-0.120021024409827	0.0776963819732099	-0.0569518215270884	-0.00805285863222573	-0.0845028919408101	0.0678232324895673	0.0295055654071575	-0.039215064249201	0.127251171908757	-0.033780343298305	0.0161659352833034	-0.0564336403369853	0.00281428192618003	0.0669830568050274	-0.033326782619152	0.0913055887432173	-0.0494265455387203	0.0414495659232617
SRR3141970	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.416916225929029	-0.157845014163368	-0.0986539092942968	-0.026346657615368	-0.0633689828863575	-0.184019002130709	-0.0113442856225024	-0.0476327891322768	0.0848249859040586	0.090060882341186	0.108825584846704	0.0756649042173768	0.0249798865698771	0.109886876358505	-0.054449715264155	0.0237891737127487	0.0959114148726221	0.150704218643896	-0.114427251565348	-0.0940536661814461	0.0509721044445553	-0.193799240083173	-0.257543516256311	-0.100384266037241	-0.0649306498406031	0.0579327055054404	-0.0257971846265637	-0.0480112577400689	0.0104220698401103	-0.0393001011612878	0.000220293796271322	0.0142432218327029	-0.0610572970133109	0.00135193780889795	-0.0323765947070945	-0.0280869859454567	-0.137637832242527	0.0713496398939066	0.0238257905134557	-0.0831865639703679	0.0872741535939857	0.0331992904741038	0.0197309678703374	-0.0150850329732834	0.045063425244828	-0.118632285032264	-0.108667484633775	0.0239462944880797	-0.0133327495072158	0.0130339227769541
SRR3141971	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.4369273136183	-0.193198269220539	-0.120840400399779	-0.101112821343596	-0.0667608932033839	-0.0984750802740475	-0.00490026742911791	-0.0881291358344968	-0.00159044243293138	0.102598698275965	0.11926260000599	0.0101340469867767	-0.0902154818507387	0.0848382409300595	-0.0793580366529017	0.13578429352246	0.0168530487195092	0.113278031434186	-0.19324274792432	-0.132130600094886	0.111243834205223	-0.259405689944437	-0.10900109318318	-0.0893273119715628	-0.0126764417328975	0.0479850415463875	-0.0394590389523247	-0.0175063395701719	0.0647290595773405	-0.0169869834999153	0.00333620534279087	0.0487983140937958	-0.125583056605819	0.0290692461945308	-0.0388664434542367	0.00990273356360634	-0.0797384863756586	0.0631995635031811	0.00498240187056026	-0.0387765002601936	0.117612233159178	-0.0300984367591558	0.0438926374805275	-0.020263800190272	0.0267118067529289	-0.00798881517725866	-0.0627042245489614	0.0645588426731948	-0.0324472908711126	0.0400295284135313
SRR3141972	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.429864783239448	-0.202986985502846	-0.110042209774965	-0.112087103810417	-0.0538210787511847	-0.115035000834576	0.0016754148728647	-0.095034428243452	0.0508492135192131	0.0836586669574193	0.12557506748238	-0.00677707084843759	-0.0972719472926478	0.0525175857038508	-0.0679769533762903	0.0981022691398955	0.00339301627669472	0.105285073507962	-0.170963547696893	-0.106112567274339	0.0516076524192221	-0.219565919727071	-0.157115577000592	-0.0945026414356724	-0.0316983089400041	0.0787367007187377	-0.0128246306803073	-0.019847284237376	0.00558942689070809	-0.0268619903526165	-0.0220008211760132	0.0237679389816178	-0.129094120659082	0.034385559930705	-0.076776734623557	-0.0283725746991402	-0.0830629355068525	0.0429419752895213	-0.0444869243362183	-0.0437210858546172	0.161148642015515	0.0320550755068252	0.0171915555747453	-0.0414132856680524	0.0494490041852339	-0.0218564117513051	-0.0532011059443722	0.0469651570178599	-0.0347538925114303	0.063490361376865
SRR3141973	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.417755735008105	-0.197723921452871	-0.108370891158152	-0.128908143185514	-0.0265737885737995	-0.117849113525523	-0.0145834182332239	-0.107820860591279	0.0631969848540857	0.052482054986332	0.153835265074068	-0.0207705912212888	-0.11930243309727	0.0316212032279617	-0.0317352378758023	0.104002777313865	-0.0409439792036575	0.0700412126148626	-0.135806927589581	-0.129571074500927	0.0509409803239598	-0.224612529790811	-0.165599721995107	-0.0459518454052208	-0.0216383569092256	0.0612581974189465	-0.00092939136349883	-0.00799002957508634	0.00695641775254958	-0.0209954603179702	-0.0291664591968935	0.0242701265779449	-0.117311031549166	0.0586879546955084	-0.0641367915592395	-0.0302207441961147	-0.0947277387364901	0.0259181298401493	-0.0467581263864826	-0.0429900218954347	0.106031925904248	-0.00414440143315394	0.0255848579211019	-0.0354062776234894	0.0430295614113598	0.00553676526566105	-0.0503500411847742	0.0483293980230411	-0.0367725328912458	0.0520869377749635
SRR3141974	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.427530780531393	-0.196723511228243	-0.0946304557942165	-0.125568442359686	-0.0587732152147973	-0.136911535201613	-0.0114763616801109	-0.0817212205995153	0.064060563918887	0.0604087482613556	0.136019877425795	0.0216753948708626	-0.0831585451874466	0.100612491942166	-0.0517867122345237	0.0921548514774915	-0.0107551840230913	0.106809337449999	-0.179937684774857	-0.127201227317482	0.0744937103385218	-0.24352606482271	-0.186917825821631	-0.0813936369857124	-0.0258136623573507	0.0494652150927372	-0.0196257398606519	-0.0240419072519971	0.0431668907065718	-0.0217357991203663	0.0190371505310866	0.046457022842242	-0.0976192422404635	-6.04817502237373e-05	-0.0169941054117797	0.0232874903208688	-0.0746417835125457	0.0771165182924359	0.028698717025241	-0.0547033281320955	0.113966277267023	-0.00620353900353215	0.0470532775250668	-0.0108426714173112	0.0469962290977934	-0.022486343101969	-0.0783151663205419	0.052889328557524	-0.0309691476704188	0.0494796974189316
SRR3141975	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.418349642107657	-0.202270837559069	-0.0905179429094902	-0.122129705655013	-0.0301651883379977	-0.135351961634424	-0.00380319556647087	-0.101409792771042	0.0830016811452393	0.0640267656133853	0.158245890566328	0.00375912918688765	-0.107453722686245	0.0415018382525491	-0.0247051893163771	0.0687293967569561	-0.0435157343833575	0.0898921118620596	-0.121776727658985	-0.134603374912023	0.00637585081825543	-0.245361602821186	-0.183127935851969	-0.0633178780842872	-0.00602604377346982	0.0154458831321016	-0.0215354740199612	-0.00989661252025751	0.018798819598717	-0.0196231745885859	0.00904350019403902	0.0365376950367942	-0.0686391890391658	0.0293148191965046	-0.0179538551479615	-0.00471016018572135	-0.0770860167608195	0.064456619858516	0.0365271916328643	-0.0400801478193385	0.104062258651287	-0.0197377937533771	0.0370161396377616	-0.0431616688056165	0.0257487427364887	0.0433938620941777	-0.0662888736532647	0.0904260406889377	-0.0273542187717178	0.0323771227398811
SRR3141976	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.407179905202366	-0.179141492097077	-0.096933056690793	-0.0704182294058269	-0.0460110412220236	-0.160726392631527	-0.0118700225038176	-0.0745798370200359	0.040909564153403	0.106278213962986	0.129976327219891	0.0318329218495711	-0.0135596424895839	0.0890521432891797	-0.060892331824428	0.0106516814975125	0.0299491531127168	0.136869916449414	-0.0937910372138104	-0.110441188169315	0.0516780291376757	-0.206555935939451	-0.17721639695357	-0.116132530730455	-0.00351200576867725	0.00550058867887634	-0.040631827015391	-0.0286466996116921	0.0544714378618645	-0.0148596064719082	0.0302813827901738	0.0476049564670103	-0.0559730600821674	0.011825371999676	-0.0453653294329813	-0.0146064609176195	-0.104603748789742	0.0863132676246073	0.0589858767819177	-0.085703620386502	0.117254378535061	0.0322450549830425	0.0232866462889609	-0.00912553030124896	0.0139379161732361	-0.0773711070089331	-0.0763416324845412	0.029693723684842	-0.0309083530731856	0.0170366962880357
SRR3141977	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.429582786172072	-0.195649980996278	-0.121963206554195	-0.101858169777796	-0.0338477401064281	-0.125841431273407	-0.00438179084307416	-0.124520002015404	0.0525279271842106	0.0263896778124183	0.132164302134525	0.00743705772959041	-0.140970018421604	0.0300947222467541	0.00909110076679557	0.122853627219419	-0.0706119075902943	0.0524002617493113	-0.137991301989245	-0.141584469325198	0.0214655062636266	-0.269093898297941	-0.186320116420542	-0.0586246855383299	-0.0072544698938902	0.0327529147335685	-0.038302215070429	-0.0182061301708091	0.0457028342441371	-0.0333061743875077	-0.0434977751823815	0.0228730791014579	-0.0914349846890102	0.0448273484478705	-0.0103275913487267	0.00511823878559548	-0.0675186234579362	0.0658327203481558	-0.00594350494942552	-0.0099689285415746	0.0565591599483062	-0.0416040145924753	0.0671320474102029	-0.0433377027325889	-0.000112764697542488	0.0695993518461251	-0.0680270330331082	0.0889397761127412	-0.00857708378113255	0.0299286018654111
SRR3141978	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.401653038800789	-0.224332526741261	-0.0745922582535593	-0.155948226343141	-0.00807959992365827	-0.0908666221037671	-0.00996697486846999	-0.0782386216884234	0.144640827204266	0.054206531837495	0.184806153338194	-0.0356909103335552	-0.122252703776805	-0.0944652501658412	-0.0318380016842604	0.056991686190458	-0.075415346273101	-0.00804640393092967	-0.0305121360366069	-0.116887504603612	-0.0748586564815019	-0.230367502519858	-0.189550795625492	-0.0835452610272604	-0.00511744984461366	-0.0309722497001801	-0.00659594987906088	-0.00341351765061813	-0.00585229593610857	-0.0405724783053412	0.00732855897681683	0.0191089557177383	-0.0478952375593374	0.01906200487456	-0.0297682027441171	-0.00896850394272716	-0.0802344234790033	0.0538797197903764	0.032096173104897	-0.061857557503759	0.109852272109636	0.0295141558995933	0.0297003666483506	-0.000729536332714017	0.0779759878169449	0.0120694811267749	-0.0642892559536547	0.0983363573273796	-0.00614397821895537	0.0356914975646825
SRR3141979	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.403684928458866	-0.190184992128421	-0.121487035193757	-0.148398113542112	-0.0225795999132796	-0.0923930708234838	-0.00792134866797647	-0.0889873694459769	0.0771488129200203	0.0467651604113192	0.144013739966177	-0.0366485494754867	-0.128574270918483	-0.0113978695558958	-0.00122963025000999	0.165478358616228	-0.108206068484822	-0.002476433901241	-0.0725462298514143	-0.162302148516921	0.0366078513745779	-0.232517208423448	-0.180044707830902	-0.0469563846554474	-0.0630035338337541	0.0221803937402653	-0.0652765295751973	-0.0262631434458031	0.0859957059509494	-0.029469457819634	-0.0209301397435064	0.0646175287887853	-0.140983169012118	0.0823693459017002	-0.0396094699877531	-0.012388803056951	-0.0447149660558226	0.063877918822503	-0.0405276046841654	-0.0212328351481811	0.118611486720772	0.0044111182208903	0.0921626544928444	-0.0320780999726972	-0.0201515997377623	0.075759930200481	-0.0937878501884539	0.0622861208146955	0.018514847182787	0.0714037825143818
SRR3141980	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.391747410738317	-0.20210072042291	-0.0861458046516922	-0.169296611511843	-0.0058049698556652	-0.0919404167573555	-0.0149639656984398	-0.0520287561980133	0.115875872853918	0.0921936599206015	0.177746486687721	-0.0611048394877259	-0.0691168740846072	-0.0708456622479661	-0.0490904968531945	0.0689228532997336	-0.0534173684503258	0.0309967542926756	-0.0145115551832855	-0.137823633820641	-0.0269235006750192	-0.182075372720335	-0.189398050897074	-0.0602209347235902	-0.0232137788645359	-0.0285774051044956	-0.0124307303595319	-0.0166709437564235	0.0315508039363877	-0.0373040305302688	0.0809108885132453	0.0547865483973688	-0.0535268692546281	0.011551645324086	-0.0266306302546898	0.0340410563339577	-0.0905041736341301	0.104035225265126	0.157297054738374	-0.0921923081699632	0.151552069283725	0.0273258576977814	0.0675909178313489	0.0258884670668299	0.0709840900030828	0.0833102083341218	-0.0561863127734046	0.128996055596994	-0.0212928846184457	0.0732431428375145
SRR3141981	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.426677001057114	-0.227098312198538	-0.0821767713391187	-0.130050096522071	-0.0142030531966057	-0.115605850474527	-0.011955590794303	-0.116783154589525	0.093298394343777	0.0585777444862676	0.180679883148786	-0.0135497623602027	-0.153260076143068	-0.00985330350483188	-0.0207336767399106	0.0831781263394391	-0.0749207665764534	0.0253111275212396	-0.099500665704084	-0.143628074277274	-0.00177073477082451	-0.225159794889949	-0.186877145809677	-0.0649712404260887	-0.0214645353941431	0.0136105171106012	-0.0286448529007112	0.0074584122877031	0.010547494312984	-0.0193026434027105	-0.018467287160664	0.0222703330005729	-0.0915057488991668	0.057945029888088	-0.0244250475219299	-0.0207622066008478	-0.0626480607045954	0.0496764115383241	-0.0123700498775308	-0.043864900149679	0.0962759743560643	0.00883807109546872	0.052810633542127	-0.0183006383379288	0.0196324370195125	0.0418744384348101	-0.0801557842847337	0.109413764486023	-0.0242738744276052	0.0421868299412939
SRR3141982	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.411452593126008	-0.218001918492372	-0.105272425229911	-0.16825407673643	-0.0175076307394649	-0.0935903803566025	-0.00891985408119024	-0.0941086543790585	0.105781158600366	0.0616654426431836	0.160069130110956	-0.0377960496261156	-0.126909197249409	-0.0557197046730959	-0.0197283669750311	0.125660650841752	-0.106248822546186	-0.0169901256095823	-0.04567819132353	-0.139278827185459	-0.0129002791815674	-0.233734575615592	-0.176254249367549	-0.0676965869911966	-0.0554012270962833	0.0125665560904739	-0.0568470410822187	-0.00809333849372094	0.0472636976104881	-0.0199551721012763	-0.0165074482771099	0.0482780491443761	-0.113415735502282	0.0787410404777333	-0.0462235657650336	-0.0335130976655065	-0.0393570107102322	0.0556190176946023	-0.0243116601683524	-0.0445129674433693	0.134742767851339	0.0172547516294125	0.0658006566247175	-0.0222887153935876	0.023302927571655	0.0536994395170328	-0.0814107897412852	0.0841185213526033	4.71319910879773e-05	0.0638276876667452
SRR3141983	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.423195009385841	-0.184550938115895	-0.111347237672319	-0.11923918460179	-0.0315184424151868	-0.119798911440928	-0.00323456676069413	-0.126292901520952	0.0130242324566047	0.0747301926848229	0.151596536106563	-0.0257561827740735	-0.138457628164262	0.0628280481787209	-0.0235108008639999	0.125637039214544	-0.0774325330494356	0.0868754852090163	-0.134762237862311	-0.139555284639988	0.0460683592140589	-0.254287743006651	-0.148467764927306	-0.0708315518809302	0.00474000769344469	0.0163138828789149	-0.0379120221190038	-0.00812532354600581	0.0466158923142281	-0.0212653397946337	-0.0272644433794658	0.0366360914989995	-0.0984818717754077	0.060711012062748	-0.0250438794171735	-0.0121396233025114	-0.0676548126938617	0.0379689471664039	-0.00645679377842994	-0.0231215275425041	0.0843531931560865	-0.0571100175500487	0.0724724135772293	-0.0431387724825433	0.0159192643383972	0.0779112835442673	-0.0505678011867243	0.0929517360302752	-0.0132790671230537	0.0282910999384331
SRR3141984	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.411497063964706	-0.182550479360948	-0.0992735254137003	-0.131594398061313	-0.0132861586391518	-0.147903328381263	-0.0090010760955381	-0.0994309752692369	0.0419446570411047	0.085719073421696	0.165438068072437	-0.0394475959735837	-0.075988705515154	0.06990379074608	-0.0496359018948139	0.0717976571694827	-0.0101357991899838	0.134383219088287	-0.116542341880977	-0.118696141133725	0.0566336802989009	-0.171056363950216	-0.154056005024959	-0.0544300942650153	-0.00818782272062436	0.0214171750634454	-0.0241784697245775	-0.0223724984419865	0.0462870559396023	-0.0254860034462924	0.0369827177948516	0.0571199238685482	-0.0937641332065599	0.0501910600808135	-0.05927070424544	0.01383798825908	-0.100574489646936	0.0750948172823474	0.0778514243964264	-0.0722281163185272	0.133628784675308	-0.010454680014813	0.0222830490108017	-0.0282793697214294	0.0122742163866679	0.0590733591923604	-0.0406013974523916	0.0964322444195584	-0.0695864325476351	0.0544279214848999
SRR3141985	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.412084306683079	-0.194844342762694	-0.110207569098968	-0.118122946631901	-0.043048003755093	-0.108527878402526	0.00497517453593521	-0.109975621620404	0.0707957596607492	0.0265625799828023	0.129479021766736	0.0135347238666325	-0.140157013136978	0.0617019874666662	-0.0118507895661049	0.155983843709148	-0.0617372339789989	0.0622460897625304	-0.170443110195684	-0.138395363952872	0.0330775230513149	-0.289132933661892	-0.187232801735499	-0.018605635241897	-0.0490625011502313	0.0530246988216762	-0.0562641604959925	-0.0210568876317084	0.0685282033342463	-0.0261198841904512	-0.0291700345402688	0.0527940117353594	-0.12062810244643	0.0635385919789749	0.00618678569128896	-0.0132893333826377	-0.0466784903120238	0.0685295490388762	-0.0247344123396615	-0.00467972548309859	0.0842964613035868	-0.0418622791901627	0.0831502128303894	-0.0505358689118616	0.00886680146167774	0.0731684316512601	-0.0891298423221265	0.0571071386558307	0.00845122540479963	0.0444859507906958
SRR3141986	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.429792082997195	-0.217673846189496	-0.095893969192796	-0.105654295634784	-0.0346896350819667	-0.115803914874956	-0.0213775144376856	-0.107916103371261	0.0458001296038757	0.0695624214303071	0.153964096304699	0.00116435164880008	-0.106960706774921	0.0807822769629152	-0.0539547941010209	0.0964548831385251	-0.000880548330977185	0.0992887183907222	-0.156104714661847	-0.158958426553812	0.118494497304539	-0.22893022868455	-0.148141885000195	-0.0546718280899111	-0.000763050177659873	0.0337820106780332	-0.041606047783147	-0.0131135621709536	0.0598768367323854	-0.00735214113164013	0.0175280387844254	0.0562572829695148	-0.103718191929276	0.0440063160600275	-0.019470801063847	-0.000827620649188642	-0.0525557549548196	0.0781944688536071	0.0372838056364741	-0.053826824590993	0.116519337303091	0.00578351681476525	0.0851232159815287	-0.00649076959656004	0.0325724598999135	0.0152530215875396	-0.0797845566617916	0.0821829136752972	-0.0189713854973561	0.0301007763432394
